ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL",Categories,Room,Store,"Affiliate Tags",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Logo,Favicon,"Primary Color","Secondary Color","Tertiary Color","Facebook Url","Instagram Url","Pinterest Url","Mailchimp Url","Modal Kicker","Modal Title","Modal Description","Modal Embed Code","Filter ID",Kicker,"Display Title",Intro,Hero,"Filter ID","Page Sections","Etsy Link","Etsy Link Text","Etsy Link Description",Gallery,"Featured Affiliates","Affiliate Link","Affiliate Link Text","Affiliate Link Description","Website Link","Website Link Text","Featured Banner Image","Featured Work Image"
1050,"White Storage Caddy",,,2020-06-23,affiliate,https://thehappyglamper.co/affiliate/white-storage-caddy/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/06/storage-caddy.jpg,storage-caddy,,,"RV Storage",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/06/storage-caddy.jpg,,"Camper>2005 Keystone Hornet",Bathroom,Amazon,,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,white-storage-caddy,,,0,0,0,closed,closed,2020-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/2NlxfwS,,,,,,
1051,"Metal Enamel Storage Stool",,,2020-06-23,affiliate,https://thehappyglamper.co/affiliate/metal-enamel-storage-stool/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/06/storage-stools.jpg,storage-stools,,,"RV Stools",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/06/storage-stools.jpg,,"Camper>2005 Keystone Hornet|Camper>2007 Keystone Hornet","Living Room",Amazon,Storage,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,metal-enamel-storage-stool,,,0,0,0,closed,closed,2021-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/2V9NSzV,,,,,,
1071,"Non-Slip Furniture Pads",,,2020-07-19,affiliate,https://thehappyglamper.co/affiliate/non-slip-furniture-pads/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/07/non-slip-funiture-pads.jpg,non-slip-funiture-pads,,,"Non-slip pads",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/07/non-slip-funiture-pads.jpg,,"Camper>2005 Keystone Hornet","Living Room",Amazon,,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,non-slip-furniture-pads,,,0,0,0,closed,closed,2020-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/2OBfFpe,,,,,,
1087,"Over the Door Black Metal Mirror",,,2020-07-22,affiliate,https://thehappyglamper.co/affiliate/over-the-door-black-metal-mirror/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/07/Screen-Shot-2020-07-22-at-9.14.49-AM.png,"Screen Shot 2020-07-22 at 9.14.49 AM",,,"Target Mirror",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/07/Screen-Shot-2020-07-22-at-9.14.49-AM.png,,"Camper>2005 Keystone Hornet","Bathroom|Living Room",Target,Mirrors,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,over-the-door-black-metal-mirror,,,0,0,0,closed,closed,2020-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,https://goto.target.com/M9emM,,,,,,
1110,"Linear Aztec Black Rug",,,2020-07-29,affiliate,https://thehappyglamper.co/affiliate/linear-aztec-black-rug/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/07/aztec-rug.jpg,aztec-rug,,,"Ruggable Rug",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/07/aztec-rug.jpg,,"Camper>2005 Keystone Hornet","Living Room",Ruggable,Rug,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,linear-aztec-black-rug,,,0,0,0,closed,closed,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.anrdoezrs.net/links/100181649/type/dlg/https://ruggable.com/products/linear-aztec-black?size=2.5x10,,,,,,
1112,"FlexiSpot Sit Stand Smart Workstation",,,2020-07-29,affiliate,https://thehappyglamper.co/affiliate/flexispot-sit-stand-smart-workstation/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/07/flexi-spot-desk.jpg,flexi-spot-desk,,,"Standing Desk",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/07/flexi-spot-desk.jpg,,"Camper>2005 Keystone Hornet","Living Room|Office",Amazon,,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,flexispot-sit-stand-smart-workstation,,,0,0,0,closed,closed,2020-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,https://flexispot.refr.cc/thehappyglamperco,,"Get $15 off by just clicking this link",,,,
1119,"RV Hanging Portable Closet Storage",,,2020-08-09,affiliate,https://thehappyglamper.co/affiliate/hanging-portable-luggage-suitcase-closet-shelving/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/08/artos-travel-bag.jpg,artos-travel-bag,,,"RV Travel Bag",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/08/artos-travel-bag.jpg,,"Camper>2005 Keystone Hornet",Bedroom,Amazon,"Discount Code|Storage",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,hanging-portable-luggage-suitcase-closet-shelving,,,0,0,0,closed,closed,2020-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/2XLqvxP,,"Use code RVRENO15 for 15% off",,,,
1131,"Floating Storage Shelf",,,2020-08-15,affiliate,https://thehappyglamper.co/affiliate/floating-storage-shelf/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/08/flexmont-floating-shelf.png,flexmont-floating-shelf,,,"Garage Floating Shelfs",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/08/flexmont-floating-shelf.png,,,Basement|Garage,,Storage,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,floating-storage-shelf,,,0,0,0,closed,closed,2020-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,https://fleximounts.refr.cc/kelseycahill,,"Use this link and get 10% off your entire order",,,,
1133,"TrafficMaster Pacific Pine Flooring",,,2020-08-17,affiliate,https://thehappyglamper.co/affiliate/trafficmaster-pacific-pine-flooring/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/08/Screen-Shot-2020-08-17-at-6.49.43-AM.png,"Screen Shot 2020-08-17 at 6.49.43 AM",,,"TrafficMaster Pacific Pine Flooring",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/08/Screen-Shot-2020-08-17-at-6.49.43-AM.png,,"Camper>2005 Keystone Hornet|Camper>2007 Keystone Hornet",Any,"Home Depot",Flooring,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,trafficmaster-pacific-pine-flooring,,,0,0,0,closed,closed,2021-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,https://homedepot.sjv.io/ddRX7,,,,,,
1164,"Pewter Green Paint Color",,,2020-08-27,affiliate,https://thehappyglamper.co/affiliate/pewter-green-by-sherwin-williams/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/08/paint-pewter-green.png|https://thehappyglamper.co/wp-content/uploads/sites/2/2020/08/paint-frost.png|https://thehappyglamper.co/wp-content/uploads/sites/2/2020/08/paint-broadway.png,paint-pewter-green|paint-frost|paint-broadway,||,||,"Pewter Green by Behr|Frost by Behr|Broadway by Behr",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/08/paint-pewter-green.png,,"Camper>2005 Keystone Hornet|Camper>2007 Keystone Hornet",Any,"Sherwin Williams",Paint,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,pewter-green-by-sherwin-williams,,,0,0,0,closed,closed,2021-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sherwin-williams.com/homeowners/color/find-and-explore-colors/paint-colors-by-family/SW6208-pewter-green?gclid=Cj0KCQjws536BRDTARIsANeUZ59EXlS_g7mHzrxDqhd3CcETA10S3nBlqkdF8U6phwP9g47Gf1TMECIaAt8xEALw_wcB,,,,,,
1168,"Broadway Paint Color",,,2020-08-27,affiliate,https://thehappyglamper.co/affiliate/broadway-paint-color/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/08/paint-broadway.png,paint-broadway,,,"Broadway by Behr",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/08/paint-broadway.png,,"Camper>2005 Keystone Hornet|Camper>2007 Keystone Hornet",Any,Behr,Paint,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,broadway-paint-color,,,0,0,0,closed,closed,2021-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.behr.com/consumer/ColorDetailView/PPU18-20,,,,,,
1169,"Frost Paint Color",,,2020-08-27,affiliate,https://thehappyglamper.co/affiliate/frost-paint-color/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/08/paint-frost.png,paint-frost,,,"Frost by Behr",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/08/paint-frost.png,,"Camper>2005 Keystone Hornet|Camper>2007 Keystone Hornet",Any,Behr,Paint,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,frost-paint-color,,,0,0,0,closed,closed,2020-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.behr.com/consumer/ColorDetailView/57,,,,,,
1210,"Throw Pillow Covers",,,2020-09-24,affiliate,https://thehappyglamper.co/affiliate/throw-pillow-covers/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/09/Screen-Shot-2020-09-24-at-12.11.34-PM.png,"Screen Shot 2020-09-24 at 12.11.34 PM",,,"The Charming Poppy Throw Pillow Covers",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/09/Screen-Shot-2020-09-24-at-12.11.34-PM.png,,"Camper>2005 Keystone Hornet",Any,"The Charming Poppy","Discount Code|Throw Pillows",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,throw-pillow-covers,,,0,0,0,closed,closed,2020-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,https://thecharmingpoppy.com/collections/pillow-covers,,"Use code HAPPYGLAMPER for 20% off",,,,
1212,"RV Keyless Entry Lock",,,2020-09-24,affiliate,https://thehappyglamper.co/affiliate/rv-keyless-entry-lock/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/09/81A3pGcePqL._AC_SX569_.jpg,81A3pGcePqL._AC_SX569_,,,"Latch It RV Keyless Entry",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/09/81A3pGcePqL._AC_SX569_.jpg,,"Camper>2005 Keystone Hornet|Camper>2007 Keystone Hornet",Exterior,Amazon,"RV Parts",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,rv-keyless-entry-lock,,,0,0,0,closed,closed,2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.latchit.org/products-5/rv-door-lock?ref=thehappyglamperco,,,,,,
1230,"Matte Black Shower Rod",,,2020-10-19,affiliate,https://thehappyglamper.co/affiliate/matte-black-shower-rod/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/10/black-shower-rod.png,black-shower-rod,,,"Matte Black Tension Shower Rod",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/10/black-shower-rod.png,,"Camper>2005 Keystone Hornet",Bathroom,Amazon,Hardware,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,matte-black-shower-rod,,,0,0,0,closed,closed,2021-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/3jeYQx8,,,,,,
1232,"Black Clip Curtain Rings",,,2020-10-19,affiliate,https://thehappyglamper.co/affiliate/black-clip-curtain-rings/,https://thehappyglamper.co/wp-content/uploads/sites/2/2020/10/black-curtain-rings.png,black-curtain-rings,,,"Black Clip Curtain Rings",https://thehappyglamper.co/wp-content/uploads/sites/2/2020/10/black-curtain-rings.png,,"Camper>2005 Keystone Hornet|Camper>2007 Keystone Hornet",Bathroom,Amazon,Hardware,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,black-clip-curtain-rings,,,0,0,0,closed,closed,2021-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/3o8KYbI,,,,,,
1428,"303 Ultimate UV Protection",,,2021-02-17,affiliate,https://thehappyglamper.co/affiliate/303-ultimate-uv-protection/,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/02/303-protectant.png,303-protectant,,,"303 UV Protectant for RV's",https://thehappyglamper.co/wp-content/uploads/sites/2/2021/02/303-protectant.png,,,Exterior,Amazon,"RV Maintenance",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,303-ultimate-uv-protection,,,0,0,0,closed,closed,2021-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/3u4d5eW,,,,,,
1430,"ProFlex Exterior RV Sealant",,,2021-02-17,affiliate,https://thehappyglamper.co/affiliate/proflex-exterior-rv-sealant/,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/02/hg-pro-flex-caulk.png,hg-pro-flex-caulk,,,"Pro Flex Caulk for RV's",https://thehappyglamper.co/wp-content/uploads/sites/2/2021/02/hg-pro-flex-caulk.png,,,Exterior,Amazon,"RV Maintenance",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,proflex-exterior-rv-sealant,,,0,0,0,closed,closed,2021-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/2ONHpuf,,,,,,
1432,"RV Slideout & Window Track Care",,,2021-02-17,affiliate,https://thehappyglamper.co/affiliate/rv-slideout-window-track-care/,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/02/rv-slideout-care-2.png|https://thehappyglamper.co/wp-content/uploads/sites/2/2021/02/rv-slideout-care.png|https://thehappyglamper.co/wp-content/uploads/sites/2/2021/02/rv-slideout-care-1.png,rv-slideout-care|rv-slideout-care|rv-slideout-care-1,||,||,"RV Slideout Care||",https://thehappyglamper.co/wp-content/uploads/sites/2/2021/02/rv-slideout-care-2.png,,,Exterior,Amazon,"RV Maintenance",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,rv-slideout-window-track-care,,,0,0,0,closed,closed,2021-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/37nlsZq,,,,,,
1436,"Interior Extreme Stretch Paintable Caulk",,,2021-02-17,affiliate,https://thehappyglamper.co/affiliate/interior-extreme-stretch-paintable-caulk/,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/02/dap-extreme-strectch-caulk.png,dap-extreme-strectch-caulk,,,,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/02/dap-extreme-strectch-caulk.png,,,Exterior,Amazon,"Paint|RV Maintenance",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,interior-extreme-stretch-paintable-caulk,,,0,0,0,closed,closed,2021-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/2ODEoMO,,,,,,
1438,"Solera Slideout Awning",,,2021-02-17,affiliate,https://thehappyglamper.co/affiliate/solera-slideout-awning/,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/02/solera-slideout-awning.png,solera-slideout-awning,,,,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/02/solera-slideout-awning.png,,,Exterior,Amazon,"RV Parts",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,solera-slideout-awning,,,0,0,0,closed,closed,2021-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/2NBfVXU,,,,,,
1440,"RecPro RV Rubber Roof Kit",,,2021-02-17,affiliate,https://thehappyglamper.co/affiliate/recpro-rv-rubber-roof-kit/,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/02/recpro-rv-rubber-roof-kit.png,recpro-rv-rubber-roof-kit,,,,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/02/recpro-rv-rubber-roof-kit.png,,"Camper>2005 Keystone Hornet",Exterior,Amazon,"RV Maintenance",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,recpro-rv-rubber-roof-kit,,,0,0,0,closed,closed,2021-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/3auB67b,,,,,,
1442,"Graco Magnum X5 Paint Sprayer",,,2021-02-17,affiliate,https://thehappyglamper.co/affiliate/graco-magnum-x5-paint-sprayer/,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/02/61MbQYjUg0L._AC_SX679_.jpg,61MbQYjUg0L._AC_SX679_,,,,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/02/61MbQYjUg0L._AC_SX679_.jpg,,"Camper>2005 Keystone Hornet|Camper>2007 Keystone Hornet",,Amazon,Paint,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,graco-magnum-x5-paint-sprayer,,,0,0,0,closed,closed,2021-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/3sfuPm3,,,,,,
1464,"30"" Recessed Fireplace",,,2021-03-07,affiliate,https://thehappyglamper.co/affiliate/30-recessed-fireplace/,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/03/fireplace.png,fireplace,,,,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/03/fireplace.png,,"Camper>2007 Keystone Hornet","Living Room",Amazon,"Entertainment Center",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,30-recessed-fireplace,,,0,0,0,closed,closed,2021-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/2PH4NKn,,,,,,
1465,"7350 Flooring Adhesive",,,2021-03-07,affiliate,https://thehappyglamper.co/affiliate/7350-flooring-adhesive/,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/03/91A5WbdpqcL._AC_SX679_.jpg,91A5WbdpqcL._AC_SX679_,,,,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/03/91A5WbdpqcL._AC_SX679_.jpg,,"Camper>2005 Keystone Hornet|Camper>2007 Keystone Hornet",Any,Amazon,Flooring,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,7350-flooring-adhesive,,,0,0,0,closed,closed,2021-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/3v1fho1,,,,,,
1467,"Barn Door Hardware",,,2021-03-07,affiliate,https://thehappyglamper.co/affiliate/barn-door-hardware/,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/03/71gtYyXJFHL._AC_SX679_.jpg,71gtYyXJFHL._AC_SX679_,,,,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/03/71gtYyXJFHL._AC_SX679_.jpg,,"Camper>2007 Keystone Hornet","Living Room",Amazon,"Entertainment Center",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,barn-door-hardware,,,0,0,0,closed,closed,2021-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/3qjlAQl,,,,,,
1468,"Rocker On/Off Switches",,,2021-03-07,affiliate,https://thehappyglamper.co/affiliate/rocker-on-off-switches/,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/03/61e3DqXixrL._SX522_.jpg,61e3DqXixrL._SX522_,,,,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/03/61e3DqXixrL._SX522_.jpg,,"Camper>2007 Keystone Hornet",Any,Amazon,"Entertainment Center",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,rocker-on-off-switches,,,0,0,0,closed,closed,2021-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/3ejGVqi,,,,,,
1469,"Wall Sconce",,,2021-03-07,affiliate,https://thehappyglamper.co/affiliate/wall-sconce/,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/03/51dkj0Lxo6L._AC_SX679_.jpg,51dkj0Lxo6L._AC_SX679_,,,,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/03/51dkj0Lxo6L._AC_SX679_.jpg,,"Camper>2007 Keystone Hornet","Living Room",Amazon,"Entertainment Center|Matte Black",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,wall-sconce,,,0,0,0,closed,closed,2021-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/2Obls8r,,,,,,
1474,"iRV Bluetooth Stereo",,,2021-03-16,affiliate,https://thehappyglamper.co/affiliate/irv-bluetooth-stereo/,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/03/Screen-Shot-2021-03-16-at-8.05.08-AM.png,"Screen Shot 2021-03-16 at 8.05.08 AM",,,,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/03/Screen-Shot-2021-03-16-at-8.05.08-AM.png,,"Camper>2007 Keystone Hornet","Living Room",Amazon,"Entertainment Center|Stereos",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,irv-bluetooth-stereo,,,0,0,0,closed,closed,2021-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/2OBtzeE,,,,,,
1480,"Flood 610 Floetrol",,,2021-04-05,affiliate,https://thehappyglamper.co/affiliate/flood-610-floetrol/,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/flood-floetrol.png,flood-floetrol,,,,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/flood-floetrol.png,,"Camper>2005 Keystone Hornet|Camper>2007 Keystone Hornet",Any,Amazon,Paint,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,flood-610-floetrol,,,0,0,0,closed,closed,2021-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/3dCpAqD,,,,,,
1490,"RV Interior LED Bulbs Warm White",,,2021-04-06,affiliate,https://thehappyglamper.co/affiliate/rv-interior-led-bulbs-warm-white/,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/led-bulbs.png,led-bulbs,,,,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/led-bulbs.png,,"Camper>2005 Keystone Hornet|Camper>2007 Keystone Hornet",Any,Amazon,"Lights|RV Parts",publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,rv-interior-led-bulbs-warm-white,,,0,0,0,closed,closed,2021-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/3wtTohL,,,,,,
1507,"ArtResin Epoxy",,,2021-04-09,affiliate,https://thehappyglamper.co/affiliate/artresin-epoxy/,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/artresin-epoxy.jpg,artresin-epoxy,,,,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/artresin-epoxy.jpg,,"Camper>2005 Keystone Hornet|Camper>2007 Keystone Hornet",Any,Amazon,,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,artresin-epoxy,,,0,0,0,closed,closed,2021-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/3dRrALH,,,,,,
1508,"Sliding Barn Door Hardware",,,2021-04-09,affiliate,https://thehappyglamper.co/affiliate/sliding-barn-door-hardware/,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/sliding-barn-door-hardware.jpg,sliding-barn-door-hardware,,,,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/sliding-barn-door-hardware.jpg,,"Camper>2007 Keystone Hornet","Living Room",Amazon,Hardware,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,sliding-barn-door-hardware,,,0,0,0,closed,closed,2021-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/3wH28RV,,,,,,
1509,"Faux Pampas Grass",,,2021-04-09,affiliate,https://thehappyglamper.co/affiliate/faux-pampas-grass/,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/fuax-pampas-grass.jpg,fuax-pampas-grass,,,,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/fuax-pampas-grass.jpg,,"Camper>2007 Keystone Hornet",Any,Amazon,Decor,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,faux-pampas-grass,,,0,0,0,closed,closed,2021-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/3wRHD5d,,,,,,
1510,"36"" x 24"" Mirror",,,2021-04-09,affiliate,https://thehappyglamper.co/affiliate/36-x-24-mirror/,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/36x24-target-mirror.png,36x24-target-mirror,,,,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/36x24-target-mirror.png,,"Camper>2007 Keystone Hornet",Bathroom,Target,Decor|Mirrors,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,36-x-24-mirror,,,0,0,0,closed,closed,2021-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,http://goto.target.com/LPX5dL,,,,,,
1511,"Set of 3 Bottle Vases",,,2021-04-09,affiliate,https://thehappyglamper.co/affiliate/set-of-3-bottle-vases/,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/set-of-3-bottle-vases.png|https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/36x24-target-mirror.png|https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/fuax-pampas-grass.jpg|https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/sliding-barn-door-hardware.jpg|https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/artresin-epoxy.jpg,set-of-3-bottle-vases|36x24-target-mirror|fuax-pampas-grass|sliding-barn-door-hardware|artresin-epoxy,||||,||||,||||,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/set-of-3-bottle-vases.png,,"Camper>2007 Keystone Hornet",Any,Target,Decor,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,set-of-3-bottle-vases,,,0,0,0,closed,closed,2021-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,http://goto.target.com/qn406j,,,,,,
1519,"12"" Sliding Door Handle",,,2021-04-23,affiliate,https://thehappyglamper.co/affiliate/12-sliding-door-handle/,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/sliding-door-handle.png,sliding-door-handle,,,,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/sliding-door-handle.png,,"Camper>2007 Keystone Hornet",Any,Amazon,Hardware,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,12-sliding-door-handle,,,0,0,0,closed,closed,2021-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/2PgexLL,,,,,,
1520,"Sliding Door Lock",,,2021-04-23,affiliate,https://thehappyglamper.co/affiliate/sliding-door-lock/,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/61Nbpee5RvL._AC_SX425_.jpg|https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/sliding-door-handle.png,61Nbpee5RvL._AC_SX425_|sliding-door-handle,|,|,|,https://thehappyglamper.co/wp-content/uploads/sites/2/2021/04/61Nbpee5RvL._AC_SX425_.jpg,,"Camper>2007 Keystone Hornet",Any,Amazon,Hardware,publish,1,kcahill,kelscahill@gmail.com,Kelsey,Cahill,sliding-door-lock,,,0,0,0,closed,closed,2021-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,https://amzn.to/3nfav2z,,,,,,
